Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night,Student_Performance
S2648,Ali,Davis,student1648@university.com,Female,20,CS,58.63,55.58,59.3,80.54,56.39,66.23,68.61,64.01,C,14,No,Yes,High School,High,1,5.4,Average
S2649,Sara,Davis,student1649@university.com,Male,21,Engineering,72.64,67.1,60.2,77.47,54.57,65.79,65.31,65.19,C,4,No,Yes,Bachelor's,High,8,8.8,Average
S2650,John,Smith,student1650@university.com,Female,21,CS,99.09,90.55,88.92,84.87,91.79,84.36,82.74,87.23,A,23,No,Yes,,Low,6,5.3,Excellent
S2651,Emma,Davis,student1651@university.com,Female,18,Business,100.0,72.07,77.04,87.63,79.97,87.23,79.0,79.34,B,15,Yes,Yes,Bachelor's,High,6,4.9,Good
S2652,Sara,Davis,student1652@university.com,Male,21,Business,77.64,88.47,75.93,79.63,68.07,84.9,81.89,80.3,B,14,No,Yes,PhD,High,5,8.5,Good
S2653,Omar,Williams,student1653@university.com,Female,18,Mathematics,75.68,77.85,72.98,82.1,63.18,88.32,77.03,76.69,B,21,No,Yes,,Medium,10,4.4,Good
S2654,Sara,Johnson,student1654@university.com,Female,24,Engineering,97.41,89.88,94.22,98.08,92.19,94.99,91.24,93.21,A,23,Yes,Yes,,Medium,3,5.3,Excellent
S2655,John,Williams,student1655@university.com,Female,22,Business,53.63,31.47,39.25,51.1,38.56,40.34,55.89,42.84,F,5,No,Yes,High School,Medium,6,6.2,Poor
S2656,Sara,Williams,student1656@university.com,Male,20,Business,74.17,79.23,79.68,82.58,80.1,87.4,76.53,80.21,B,21,No,Yes,,High,1,7.0,Good
S2657,John,Brown,student1657@university.com,Male,20,Engineering,76.14,79.51,81.33,74.56,85.84,71.81,84.71,80.13,B,25,Yes,Yes,PhD,High,7,5.6,Good
S2658,Ali,Smith,student1658@university.com,Female,22,Engineering,89.42,68.73,72.49,86.91,77.51,79.8,81.11,76.86,B,14,No,Yes,PhD,Medium,6,6.5,Good
S2659,Liam,Williams,student1659@university.com,Female,23,Mathematics,78.22,73.11,78.55,83.9,67.76,78.49,98.24,81.12,B,22,Yes,Yes,PhD,High,5,5.0,Good
S2660,John,Jones,student1660@university.com,Male,19,CS,89.89,57.31,63.95,69.07,65.23,74.03,63.4,64.42,C,7,Yes,Yes,Master's,Medium,3,6.9,Average
S2661,John,Jones,student1661@university.com,Male,19,Engineering,81.98,79.41,78.28,81.47,71.27,80.28,80.97,79.02,B,27,Yes,No,,Low,8,6.0,Good
S2662,Maria,Davis,student1662@university.com,Male,21,Business,50.0,31.61,42.54,56.79,48.56,39.86,36.35,41.59,D,3,No,Yes,,Low,4,8.2,Poor
S2663,John,Brown,student1663@university.com,Female,23,Engineering,90.5,67.29,73.58,73.98,69.11,90.08,83.71,75.61,B,20,Yes,No,PhD,High,9,6.1,Good
S2664,John,Smith,student1664@university.com,Female,18,Business,50.0,41.67,43.78,59.61,33.89,41.07,52.47,46.21,D,14,No,Yes,High School,High,9,6.2,Poor
S2665,Emma,Smith,student1665@university.com,Male,24,Mathematics,56.56,40.29,40.0,46.42,52.57,49.15,45.38,44.27,D,0,Yes,Yes,,High,5,7.0,Poor
S2666,Liam,Davis,student1666@university.com,Female,20,CS,88.06,87.22,97.25,94.59,92.22,100.0,91.4,93.45,A,28,No,Yes,Master's,High,7,4.6,Excellent
S2667,Ali,Jones,student1667@university.com,Female,21,Mathematics,56.38,54.36,43.82,53.98,38.36,50.44,79.29,54.66,D,1,Yes,Yes,,Low,6,4.8,Poor
S2668,Omar,Johnson,student1668@university.com,Female,22,Engineering,100.0,87.07,91.55,95.13,81.98,95.85,93.9,91.13,A,28,No,No,Bachelor's,Medium,6,8.0,Excellent
S2669,Maria,Brown,student1669@university.com,Female,23,Business,52.7,68.92,57.7,47.7,67.37,70.64,67.05,62.58,C,6,No,Yes,Master's,Low,4,5.4,Average
S2670,Emma,Davis,student1670@university.com,Female,20,Engineering,83.82,71.0,77.78,67.91,77.98,77.21,95.75,78.5,B,23,No,Yes,High School,Medium,10,7.4,Good
S2671,Ahmed,Brown,student1671@university.com,Female,18,Engineering,52.38,24.31,33.53,39.7,40.97,30.92,40.78,34.54,F,4,No,Yes,Master's,High,8,4.5,Poor
S2672,Liam,Jones,student1672@university.com,Female,18,Engineering,67.34,22.26,36.51,48.78,44.8,45.4,51.13,40.14,F,4,No,Yes,Master's,Medium,10,8.1,Poor
S2673,Ali,Jones,student1673@university.com,Male,19,Engineering,68.05,63.33,61.16,74.25,69.01,63.08,71.14,66.53,C,10,No,No,,Medium,3,8.9,Average
S2674,Ali,Johnson,student1674@university.com,Male,21,CS,55.53,58.21,56.83,63.55,70.73,65.74,66.08,62.24,C,8,No,Yes,Master's,Medium,5,5.9,Average
S2675,Ahmed,Johnson,student1675@university.com,Male,22,Business,85.85,76.55,70.98,75.03,78.13,79.42,80.48,76.16,B,14,No,Yes,PhD,Medium,1,6.5,Good
S2676,Omar,Smith,student1676@university.com,Male,20,Engineering,97.0,88.01,92.97,92.39,95.92,96.28,88.69,91.66,A,30,No,Yes,Master's,Low,1,6.2,Excellent
S2677,John,Brown,student1677@university.com,Male,24,Business,88.97,83.5,82.56,83.29,82.35,90.64,86.45,84.42,B,22,Yes,Yes,,High,9,8.5,Good
S2678,Emma,Brown,student1678@university.com,Male,18,CS,99.13,84.59,84.06,84.49,90.79,95.34,89.28,87.08,B,19,Yes,Yes,PhD,High,4,4.0,Good
S2679,Sara,Jones,student1679@university.com,Male,20,Business,64.12,57.72,57.82,61.12,46.91,76.96,54.13,58.38,C,13,Yes,Yes,High School,Medium,9,7.3,Average
S2680,Maria,Smith,student1680@university.com,Male,22,Business,87.83,81.88,74.89,73.35,82.09,83.74,94.0,81.48,B,17,Yes,Yes,Bachelor's,High,7,7.3,Good
S2681,Sara,Davis,student1681@university.com,Male,20,CS,61.78,31.43,38.92,37.56,31.74,53.71,45.18,39.23,F,9,Yes,Yes,Master's,Low,10,5.9,Poor
S2682,Ahmed,Brown,student1682@university.com,Female,21,Engineering,62.45,43.13,61.25,75.23,60.44,68.48,58.37,59.79,C,11,No,Yes,PhD,Medium,8,5.1,Average
S2683,Ali,Smith,student1683@university.com,Female,19,Business,62.19,81.08,61.12,73.03,70.12,63.46,60.2,67.85,C,8,Yes,Yes,PhD,High,9,5.2,Average
S2684,Omar,Smith,student1684@university.com,Male,20,Mathematics,96.81,79.74,90.12,88.38,87.2,94.12,92.66,88.4,A,24,Yes,Yes,High School,High,1,8.0,Excellent
S2685,Ali,Jones,student1685@university.com,Female,23,Business,65.91,34.19,36.48,25.37,34.25,30.28,49.66,36.15,F,7,Yes,Yes,High School,Medium,7,4.3,Poor
S2686,Maria,Smith,student1686@university.com,Female,19,Engineering,83.49,96.54,50.75,43.66,34.78,32.53,29.93,51.26,D,4,Yes,Yes,Bachelor's,Low,8,6.8,Average
S2687,Ali,Johnson,student1687@university.com,Male,22,Mathematics,82.56,70.52,66.31,75.04,72.8,82.26,86.4,74.72,C,8,No,Yes,Bachelor's,Medium,2,5.5,Average
S2688,Ali,Johnson,student1688@university.com,Male,19,Engineering,70.66,60.49,58.43,63.75,58.2,59.98,66.74,61.43,C,9,No,No,,Medium,10,5.3,Average
S2689,Maria,Williams,student1689@university.com,Male,20,Business,78.27,65.3,67.66,61.56,56.11,76.04,69.47,66.32,C,14,Yes,Yes,Bachelor's,High,9,6.5,Average
S2690,Emma,Jones,student1690@university.com,Female,20,CS,100.0,92.63,91.66,96.64,82.1,96.02,91.09,91.97,A,27,Yes,No,Bachelor's,High,1,8.5,Excellent
S2691,Emma,Davis,student1691@university.com,Female,23,Engineering,82.95,34.09,64.91,82.24,79.01,84.73,73.89,66.53,C,17,Yes,Yes,PhD,Medium,3,7.1,Average
S2692,Maria,Williams,student1692@university.com,Male,18,Engineering,78.16,79.69,77.52,75.65,74.49,89.04,73.69,77.76,B,17,Yes,Yes,Master's,Medium,9,7.9,Good
S2693,Omar,Johnson,student1693@university.com,Female,23,CS,100.0,86.14,89.37,87.57,90.53,87.47,86.96,87.9,A,26,No,Yes,Master's,High,1,7.0,Excellent
S2694,Ahmed,Williams,student1694@university.com,Female,20,Business,91.84,73.52,69.33,82.51,81.4,87.97,79.24,77.2,C,9,No,Yes,Bachelor's,Medium,4,7.5,Average
S2695,Liam,Jones,student1695@university.com,Female,24,Engineering,91.88,84.72,88.74,92.82,91.65,90.44,93.3,89.92,A,24,No,Yes,,Low,10,6.2,Excellent
S2696,Ali,Jones,student1696@university.com,Male,19,Business,94.87,95.12,93.99,96.54,85.01,89.71,89.94,92.46,A,23,Yes,Yes,,Medium,6,8.6,Excellent
S2697,Omar,Smith,student1697@university.com,Female,23,Business,80.9,95.2,92.1,93.74,92.03,88.67,97.84,93.76,A,27,No,Yes,Master's,Low,6,6.5,Excellent
S2698,Ali,Brown,student1698@university.com,Female,23,Business,59.07,49.34,40.54,40.68,52.73,39.37,45.62,44.44,D,14,Yes,Yes,High School,Medium,4,6.8,Poor
S2699,Liam,Smith,student1699@university.com,Female,24,CS,90.75,86.07,80.0,84.21,72.52,82.86,75.12,80.41,B,18,No,Yes,PhD,Medium,10,6.6,Good
S2700,Ahmed,Jones,student1700@university.com,Female,24,Business,55.33,28.75,35.36,45.81,31.51,41.51,36.41,36.05,F,7,No,Yes,Bachelor's,Medium,10,5.6,Poor
S2701,Emma,Johnson,student1701@university.com,Female,24,Business,77.81,99.13,78.68,77.65,79.22,86.18,73.36,82.36,B,23,Yes,No,PhD,High,10,5.2,Good
S2702,Omar,Davis,student1702@university.com,Female,18,Mathematics,70.83,81.44,70.13,80.35,81.84,84.71,84.52,79.43,B,11,No,Yes,Bachelor's,High,10,4.4,Good
S2703,John,Johnson,student1703@university.com,Female,20,Mathematics,87.45,84.03,78.97,70.97,80.41,79.89,74.02,78.03,B,18,No,Yes,Bachelor's,High,1,7.6,Good
S2704,John,Smith,student1704@university.com,Male,20,Mathematics,90.59,90.66,79.81,76.25,86.64,84.11,76.03,81.8,B,20,Yes,Yes,Master's,High,5,5.4,Good
S2705,Liam,Davis,student1705@university.com,Male,22,Engineering,93.88,90.18,87.82,93.33,87.02,90.87,95.8,90.94,A,24,No,Yes,PhD,High,5,5.9,Excellent
S2706,John,Jones,student1706@university.com,Female,18,Engineering,67.97,64.24,60.62,67.12,48.57,75.29,65.97,63.65,C,11,No,Yes,PhD,High,3,8.6,Average
S2707,Emma,Johnson,student1707@university.com,Male,22,Mathematics,99.42,91.18,91.44,95.84,92.69,98.59,98.75,94.35,A,24,Yes,Yes,High School,Medium,3,6.8,Excellent
S2708,Liam,Jones,student1708@university.com,Female,22,CS,60.55,30.38,50.25,78.34,58.1,61.22,51.11,52.54,D,10,No,Yes,High School,Low,4,4.5,Average
S2709,Emma,Davis,student1709@university.com,Female,22,CS,65.65,49.88,55.14,68.63,56.01,86.52,60.45,60.4,C,6,Yes,Yes,PhD,High,3,8.0,Average
S2710,Ahmed,Davis,student1710@university.com,Female,21,Mathematics,98.13,96.39,90.69,90.14,86.38,98.53,85.1,90.98,A,30,Yes,Yes,High School,High,3,5.3,Excellent
S2711,Ali,Johnson,student1711@university.com,Male,22,Engineering,97.2,92.83,93.57,95.19,94.35,100.0,98.05,95.28,A,27,Yes,Yes,High School,Medium,3,6.8,Excellent
S2712,Ahmed,Jones,student1712@university.com,Female,23,Engineering,74.01,54.91,53.87,71.21,51.96,62.06,40.34,54.6,D,7,Yes,No,Bachelor's,High,7,6.5,Average
S2713,Ahmed,Williams,student1713@university.com,Female,19,CS,99.74,84.67,83.06,82.34,84.74,75.5,86.23,83.32,B,21,Yes,Yes,Master's,Medium,9,5.2,Good
S2714,Emma,Jones,student1714@university.com,Male,23,Business,95.16,83.48,84.9,92.85,87.38,98.81,84.47,87.36,B,19,Yes,Yes,Bachelor's,High,1,4.6,Good
S2715,Liam,Davis,student1715@university.com,Male,23,CS,50.0,32.96,42.86,51.42,45.05,40.51,46.7,42.92,D,3,Yes,Yes,High School,Low,8,5.1,Poor
S2716,Liam,Jones,student1716@university.com,Female,20,Business,84.56,86.59,88.95,88.7,93.0,90.7,88.98,89.03,A,24,Yes,Yes,Bachelor's,High,10,4.5,Excellent
S2717,John,Smith,student1717@university.com,Male,21,Engineering,86.72,53.3,60.87,65.63,52.39,65.84,63.84,60.31,C,11,Yes,Yes,Bachelor's,High,1,5.4,Average
S2718,Sara,Williams,student1718@university.com,Male,22,Engineering,71.19,21.6,29.88,32.35,40.55,30.7,15.32,26.83,F,7,Yes,Yes,,Medium,9,9.0,Poor
S2719,Ali,Brown,student1719@university.com,Female,20,Mathematics,90.4,92.6,92.9,88.96,92.14,91.48,93.02,92.06,A,29,Yes,Yes,Bachelor's,High,8,6.0,Excellent
S2720,Emma,Smith,student1720@university.com,Female,18,Engineering,98.67,82.15,90.75,98.16,90.19,92.55,92.84,90.68,A,29,Yes,Yes,Bachelor's,Medium,6,8.3,Excellent
S2721,John,Brown,student1721@university.com,Female,18,Business,99.54,91.57,95.26,87.55,90.28,100.0,98.74,94.04,A,27,Yes,Yes,Master's,Low,6,6.7,Excellent
S2722,Omar,Johnson,student1722@university.com,Male,20,CS,79.28,82.2,74.72,86.95,75.26,73.87,80.41,79.16,B,13,No,Yes,PhD,High,10,7.3,Good
S2723,Sara,Brown,student1723@university.com,Male,19,Mathematics,85.78,86.4,88.37,100.0,90.68,96.81,85.89,90.3,A,22,Yes,Yes,,Medium,7,4.8,Excellent
S2724,Sara,Jones,student1724@university.com,Male,20,Business,94.0,27.56,52.95,67.67,64.79,70.91,60.27,54.52,D,7,Yes,Yes,,Low,8,5.4,Average
S2725,Emma,Brown,student1725@university.com,Female,20,CS,100.0,97.03,90.04,94.21,81.05,91.26,83.08,89.89,A,24,Yes,No,,Low,7,6.6,Excellent
S2726,Maria,Davis,student1726@university.com,Male,21,CS,85.75,64.63,80.71,82.25,74.78,73.1,90.07,78.24,B,16,No,No,,Medium,1,8.4,Good
S2727,Ali,Smith,student1727@university.com,Male,18,CS,55.26,36.01,31.36,29.87,26.95,52.85,40.26,35.55,F,0,Yes,Yes,Master's,Medium,10,4.2,Poor
S2728,Sara,Smith,student1728@university.com,Female,18,Engineering,67.69,51.46,59.49,69.88,63.02,79.03,75.74,65.0,C,11,No,Yes,PhD,High,4,6.5,Average
S2729,Emma,Brown,student1729@university.com,Female,22,CS,84.45,59.47,66.81,81.44,69.19,66.36,66.6,67.69,C,12,Yes,Yes,Master's,Low,4,4.3,Average
S2730,Emma,Smith,student1730@university.com,Female,23,Engineering,95.82,87.35,78.51,66.84,80.77,78.91,90.54,81.2,B,18,No,Yes,,Low,9,6.3,Good
S2731,John,Davis,student1731@university.com,Male,20,CS,67.85,74.29,67.27,79.26,60.6,84.78,64.75,71.05,C,13,No,Yes,PhD,Medium,9,7.1,Average
S2732,Omar,Smith,student1732@university.com,Female,20,CS,85.89,87.66,74.7,80.51,86.46,82.12,69.83,79.11,B,15,No,Yes,Master's,Low,3,7.7,Good
S2733,Maria,Brown,student1733@university.com,Male,19,Engineering,69.42,32.87,69.92,84.18,86.83,87.45,86.54,71.42,C,21,No,No,PhD,Medium,9,4.7,Average
S2734,Ali,Williams,student1734@university.com,Male,24,Engineering,96.48,99.84,94.94,88.56,99.0,92.25,87.74,93.66,A,27,No,Yes,Master's,High,5,4.8,Excellent
S2735,Liam,Williams,student1735@university.com,Female,24,Business,50.0,49.12,35.06,35.38,44.35,33.14,30.11,37.67,F,2,Yes,Yes,PhD,Medium,6,6.4,Poor
S2736,Ahmed,Johnson,student1736@university.com,Female,18,CS,89.4,81.13,77.82,86.91,69.16,84.11,72.94,78.63,B,15,Yes,Yes,Master's,High,7,9.0,Good
S2737,Omar,Smith,student1737@university.com,Female,19,Engineering,99.73,84.74,84.6,96.0,87.07,93.42,80.9,86.73,B,27,Yes,No,,Medium,3,5.8,Good
S2738,Omar,Brown,student1738@university.com,Female,21,Business,100.0,78.03,73.78,70.83,85.26,78.0,77.28,76.46,B,15,No,Yes,,High,4,6.1,Good
S2739,John,Smith,student1739@university.com,Female,22,Business,86.9,82.45,78.63,83.37,80.34,83.69,82.26,81.51,B,17,No,Yes,,Low,5,6.2,Good
S2740,Liam,Jones,student1740@university.com,Male,19,Engineering,52.15,48.84,51.73,54.5,68.17,71.58,70.59,58.97,D,9,No,Yes,Master's,Medium,1,4.4,Average
S2741,Sara,Davis,student1741@university.com,Male,18,CS,65.23,47.05,46.46,64.42,52.07,59.15,55.06,52.82,D,7,No,Yes,PhD,Medium,8,7.9,Poor
S2742,Sara,Smith,student1742@university.com,Male,21,Business,69.45,42.98,55.78,70.6,77.76,69.85,63.38,60.57,C,8,Yes,Yes,PhD,Medium,7,5.3,Average
S2743,John,Smith,student1743@university.com,Female,20,CS,98.59,90.45,91.24,91.81,85.79,100.0,84.56,90.16,A,24,No,Yes,High School,High,2,7.5,Excellent
S2744,Emma,Williams,student1744@university.com,Male,21,CS,77.0,89.4,80.23,82.05,75.84,80.51,80.24,81.93,B,14,Yes,Yes,Bachelor's,Medium,7,6.4,Good
S2745,Sara,Davis,student1745@university.com,Female,23,Business,84.04,67.29,71.48,74.46,78.56,83.8,68.12,72.36,B,20,No,Yes,,Medium,9,7.1,Good
S2746,Maria,Brown,student1746@university.com,Female,19,Engineering,95.87,89.19,93.39,88.83,87.94,92.3,88.82,90.3,A,30,No,Yes,,Low,5,4.3,Excellent
S2747,Ali,Smith,student1747@university.com,Male,18,CS,68.4,73.54,74.57,78.09,77.69,77.88,86.59,77.94,B,15,No,Yes,,Medium,6,8.4,Good
S2748,Omar,Williams,student1748@university.com,Male,19,Mathematics,72.11,68.55,62.82,62.65,53.43,68.53,72.25,65.46,C,6,No,Yes,High School,Medium,5,5.2,Average
S2749,Omar,Johnson,student1749@university.com,Female,20,Engineering,95.56,92.28,85.97,89.99,93.73,100.0,78.97,88.61,A,19,No,Yes,High School,Medium,1,7.4,Excellent
S2750,Maria,Davis,student1750@university.com,Male,24,Business,76.44,95.57,78.32,77.19,82.48,81.79,75.18,81.74,B,24,Yes,Yes,High School,Medium,6,8.0,Good
S2751,Liam,Williams,student1751@university.com,Female,20,Mathematics,93.56,94.78,91.0,100.0,90.28,96.44,90.66,93.51,A,21,No,Yes,,Low,7,6.7,Excellent
S2752,Sara,Williams,student1752@university.com,Male,18,CS,100.0,90.42,88.1,88.05,92.21,95.85,93.44,90.81,A,24,Yes,Yes,PhD,Medium,5,5.7,Excellent
S2753,Omar,Williams,student1753@university.com,Male,23,Engineering,96.15,93.78,89.98,100.0,96.53,100.0,90.47,94.0,A,21,Yes,Yes,,Medium,3,8.9,Excellent
S2754,Ahmed,Smith,student1754@university.com,Male,22,Mathematics,74.62,44.99,42.61,47.74,40.23,50.27,32.92,42.45,D,7,No,Yes,High School,Low,6,5.4,Poor
S2755,Liam,Smith,student1755@university.com,Male,21,Engineering,71.44,61.43,60.2,63.81,63.84,77.17,65.81,64.17,C,10,No,Yes,High School,High,7,8.7,Average
S2756,Ali,Johnson,student1756@university.com,Male,21,CS,68.64,57.82,45.27,41.31,39.7,54.63,46.47,47.8,D,2,No,Yes,Bachelor's,High,10,4.8,Poor
S2757,Ali,Jones,student1757@university.com,Female,20,Engineering,78.08,76.77,77.83,88.91,73.94,81.09,81.54,79.96,B,16,No,Yes,Master's,Low,10,5.9,Good
S2758,Omar,Jones,student1758@university.com,Male,19,Mathematics,95.56,90.56,91.41,92.23,96.4,100.0,87.72,91.98,A,27,No,Yes,Bachelor's,Low,9,4.7,Excellent
S2759,John,Jones,student1759@university.com,Male,24,Engineering,78.51,87.1,81.44,84.31,79.75,86.0,84.04,83.81,B,18,No,Yes,Bachelor's,High,7,4.0,Good
S2760,Liam,Davis,student1760@university.com,Male,19,Business,85.14,86.75,77.4,78.76,78.78,80.54,66.12,77.67,B,19,Yes,Yes,,Medium,3,5.3,Good
S2761,Omar,Davis,student1761@university.com,Female,23,Business,83.82,57.9,60.08,55.76,52.96,71.11,80.78,63.53,C,4,Yes,Yes,Master's,High,1,4.4,Average
S2762,John,Johnson,student1762@university.com,Female,22,Mathematics,65.74,38.75,73.4,88.68,87.09,92.69,95.53,76.49,B,24,No,No,Master's,Medium,7,8.9,Good
S2763,Omar,Davis,student1763@university.com,Female,19,Engineering,85.14,77.51,74.5,82.79,81.41,89.06,72.29,78.05,B,13,No,Yes,,Low,8,7.8,Good
S2764,Ahmed,Jones,student1764@university.com,Female,21,Mathematics,84.53,89.75,86.34,90.87,89.77,91.0,84.56,88.15,A,24,Yes,Yes,PhD,Low,1,4.0,Excellent
S2765,Liam,Jones,student1765@university.com,Female,24,Engineering,51.12,69.22,67.96,75.94,85.94,76.84,88.5,76.2,C,10,Yes,Yes,,Low,5,5.1,Average
S2766,Emma,Williams,student1766@university.com,Male,19,CS,90.19,62.74,58.21,61.8,36.71,53.44,71.2,59.63,C,13,Yes,Yes,PhD,High,8,7.4,Average
S2767,Ali,Davis,student1767@university.com,Male,24,Business,71.0,79.94,71.13,79.87,88.1,94.89,76.48,79.35,B,9,No,Yes,PhD,Low,10,6.0,Good
S2768,Omar,Smith,student1768@university.com,Male,22,CS,82.31,52.97,70.73,79.72,79.1,71.26,75.48,70.37,B,18,Yes,Yes,Master's,High,7,8.2,Good
S2769,Ahmed,Smith,student1769@university.com,Female,21,Engineering,89.29,75.61,71.66,73.78,73.29,89.25,81.47,76.65,B,14,No,Yes,,Medium,2,6.5,Good
S2770,John,Williams,student1770@university.com,Female,24,CS,86.66,77.74,83.48,76.86,72.8,84.09,99.71,83.58,B,28,No,Yes,,Medium,4,7.3,Good
S2771,John,Williams,student1771@university.com,Male,19,Mathematics,86.44,97.83,76.28,59.96,62.78,79.25,79.64,77.76,B,11,Yes,Yes,Master's,Medium,6,7.0,Good
S2772,Ali,Williams,student1772@university.com,Female,21,Mathematics,59.32,25.71,37.81,53.25,55.53,40.4,38.33,39.84,F,6,Yes,Yes,Bachelor's,Low,7,7.2,Poor
S2773,Maria,Smith,student1773@university.com,Female,20,Engineering,50.0,40.81,41.47,46.79,38.26,49.96,52.36,44.84,D,1,Yes,Yes,,Medium,7,5.2,Poor
S2774,Omar,Jones,student1774@university.com,Female,20,Business,66.69,59.97,59.48,70.89,61.18,59.85,67.09,63.02,C,13,No,Yes,High School,Low,3,5.9,Average
S2775,Liam,Williams,student1775@university.com,Male,23,Mathematics,87.82,80.0,74.79,78.11,79.39,89.89,76.58,78.66,B,17,No,Yes,High School,High,8,4.3,Good
S2776,Sara,Johnson,student1776@university.com,Male,20,Business,56.71,65.42,51.1,59.76,60.88,73.86,57.5,59.8,D,4,Yes,Yes,,Low,7,6.9,Average
S2777,John,Williams,student1777@university.com,Female,19,Engineering,87.92,70.98,77.89,83.57,69.56,80.21,83.71,77.92,B,16,No,Yes,PhD,Medium,4,6.3,Good
S2778,Liam,Brown,student1778@university.com,Female,22,Business,90.67,79.15,81.36,80.64,76.65,80.73,93.41,82.69,B,27,Yes,Yes,Master's,Low,10,7.8,Good
S2779,Liam,Williams,student1779@university.com,Female,21,Engineering,64.78,58.02,63.82,64.32,49.34,58.52,80.22,64.04,C,17,No,Yes,PhD,Low,4,5.0,Average
S2780,Emma,Smith,student1780@university.com,Female,24,CS,97.25,83.78,85.47,86.73,88.29,94.68,96.62,88.75,A,23,Yes,Yes,High School,High,4,6.2,Excellent
S2781,Liam,Davis,student1781@university.com,Male,18,Engineering,50.0,38.67,43.22,41.81,30.85,31.12,55.28,42.06,D,9,No,Yes,High School,Low,5,4.9,Poor
S2782,Liam,Williams,student1782@university.com,Female,20,CS,88.51,75.94,86.0,75.36,82.44,90.91,86.71,82.67,A,22,Yes,Yes,Master's,Medium,2,7.1,Excellent
S2783,Emma,Davis,student1783@university.com,Male,20,Engineering,78.45,48.27,52.86,60.83,52.71,74.8,61.93,57.13,D,12,No,Yes,High School,Low,9,8.2,Average
S2784,John,Brown,student1784@university.com,Male,18,Mathematics,62.17,55.1,53.14,60.3,70.35,58.8,66.0,59.46,D,8,No,Yes,Bachelor's,Low,6,7.8,Average
S2785,Liam,Johnson,student1785@university.com,Male,24,Mathematics,50.0,39.54,36.2,37.17,30.4,42.86,36.55,37.17,F,2,No,Yes,High School,Medium,8,8.7,Poor
S2786,Maria,Davis,student1786@university.com,Female,24,Business,70.22,95.87,75.61,72.55,72.05,59.19,82.2,78.52,B,14,Yes,Yes,PhD,Low,1,8.9,Good
S2787,Maria,Jones,student1787@university.com,Male,18,Engineering,76.7,56.23,57.68,58.03,54.04,64.58,69.64,60.16,C,6,No,Yes,PhD,High,6,7.9,Average
S2788,Ahmed,Williams,student1788@university.com,Male,24,Engineering,93.75,21.25,72.79,87.42,89.44,93.95,87.25,71.35,B,30,No,Yes,Bachelor's,Medium,6,5.4,Good
S2789,Emma,Brown,student1789@university.com,Female,19,Engineering,79.97,74.97,84.42,77.4,81.36,78.65,84.01,80.51,B,25,Yes,Yes,PhD,Medium,8,5.1,Good
S2790,Ahmed,Brown,student1790@university.com,Female,24,Business,88.66,91.72,89.21,88.9,87.06,92.43,98.86,91.7,A,22,Yes,Yes,PhD,Low,1,6.2,Excellent
S2791,Emma,Davis,student1791@university.com,Female,21,Mathematics,69.0,57.51,51.83,64.87,57.83,53.07,61.8,57.64,D,7,No,Yes,PhD,High,5,9.0,Average
S2792,Omar,Johnson,student1792@university.com,Male,24,Engineering,82.05,82.12,78.08,85.52,77.53,83.38,67.03,78.27,B,22,No,No,,High,3,6.1,Good
S2793,Omar,Smith,student1793@university.com,Female,20,Business,86.64,76.48,60.23,59.1,78.22,79.55,68.74,68.74,C,1,Yes,Yes,Bachelor's,Medium,6,5.0,Average
S2794,Liam,Williams,student1794@university.com,Male,22,Engineering,96.93,86.06,91.66,89.65,88.82,92.55,79.25,87.56,A,26,No,Yes,Bachelor's,Medium,9,8.7,Excellent
